0.016	1.667	0.000
0.019	1.777	0.000
0.023	1.876	0.000
0.027	1.968	0.000
0.031	2.057	0.000
0.035	2.128	0.000
0.038	2.199	0.000
0.043	2.273	0.000
0.047	2.344	0.000
0.051	2.411	0.000
0.056	2.472	0.000
0.061	2.522	0.000
0.065	2.583	0.000
0.070	2.642	0.000
0.075	2.699	0.000
0.080	2.756	0.000
0.085	2.801	0.000
0.090	2.847	0.000
0.094	2.899	0.000
0.099	2.947	0.000
0.104	2.994	0.000
0.109	3.046	0.000
0.113	3.089	0.000
0.118	3.129	0.000
0.123	3.175	0.000
0.128	3.220	0.000
0.133	3.252	0.000
0.139	3.299	0.000
0.143	3.333	0.000
0.148	3.374	0.000
0.153	3.415	0.000
0.158	3.456	0.000
0.163	3.492	0.000
0.168	3.532	0.000
0.173	3.570	0.000
0.178	3.602	0.000
0.183	3.646	0.000
0.188	3.686	0.000
0.193	3.720	0.000
0.198	3.761	0.000
0.203	3.798	0.000
0.208	3.837	0.000
0.213	3.872	0.000
0.218	3.905	0.000
0.223	3.944	0.000
0.228	3.988	0.000
0.233	4.041	0.000
0.237	4.084	0.000
0.242	4.148	0.000
0.247	4.213	0.000
0.251	4.283	0.000
0.256	4.363	0.000
0.259	4.440	0.000
0.263	4.548	0.000
0.267	4.663	0.000
0.270	4.767	0.000
0.274	4.870	0.000
0.278	4.946	0.000
0.282	5.076	0.000
0.285	5.184	0.000
0.288	5.290	0.000
0.292	5.415	0.000
0.295	5.517	0.000
0.300	5.596	0.000
0.304	5.712	0.000
0.307	5.818	0.000
0.312	5.892	0.000
0.316	5.968	0.000
0.320	6.025	0.000
0.325	6.089	0.000
0.329	6.147	0.000
0.334	6.207	0.000
0.339	6.253	0.000
0.344	6.303	0.000
0.348	6.353	0.000
0.353	6.398	0.000
0.358	6.442	0.000
0.363	6.488	0.100
0.368	6.531	0.200
0.373	6.577	0.300
0.378	6.624	0.500
0.383	6.667	0.600
0.388	6.709	0.800
0.393	6.750	1.000
0.398	6.788	1.400
0.403	6.820	5.300
0.408	6.851	16.700
0.413	6.879	29.000
0.418	6.906	40.800
0.423	6.939	53.200
0.429	6.961	64.900
0.435	6.986	76.600
0.440	7.015	88.000
0.445	7.037	98.800
0.450	7.058	108.700
0.455	7.081	121.500
0.461	7.111	132.300
0.466	7.138	143.900
0.471	7.161	155.600
0.476	7.185	165.900
0.482	7.211	176.700
0.487	7.234	186.900
0.492	7.264	199.700
0.498	7.292	207.900
0.503	7.321	233.000
0.509	7.346	235.800
0.513	7.376	248.100
0.519	7.398	258.700
0.524	7.425	271.100
0.529	7.446	285.100
0.534	7.476	300.300
0.540	7.502	311.400
0.545	7.525	333.300
0.550	7.549	333.500
0.555	7.572	338.900
0.561	7.594	351.800
0.566	7.616	358.000
0.572	7.643	365.800
0.577	7.669	371.800
0.582	7.687	377.600
0.588	7.709	423.800
0.593	7.734	437.500
0.598	7.760	452.500
0.603	7.783	463.000
0.609	7.805	474.100
0.614	7.828	484.900
0.619	7.852	493.400
0.625	7.872	501.600
0.630	7.898	507.700
0.635	7.919	513.500
0.641	7.935	491.200
0.646	7.962	504.100
0.651	7.989	518.600
0.657	8.006	531.100
0.661	8.031	546.600
0.667	8.055	558.600
0.672	8.076	567.600
0.677	8.100	581.000
0.683	8.122	597.100
0.688	8.142	613.600
0.693	8.161	628.000
0.698	8.186	631.300
0.703	8.215	641.600
0.709	8.227	661.100
0.714	8.250	668.300
0.719	8.274	672.300
0.724	8.292	424.700
0.730	8.310	428.500
0.735	8.334	430.500
0.740	8.358	435.900
