0.100	1.481	0.000
0.118	1.741	0.000
0.134	1.956	0.000
0.154	2.182	0.000
0.168	2.397	0.000
0.186	2.601	0.000
0.206	2.793	0.000
0.225	2.997	0.000
0.243	3.200	0.000
0.261	3.392	0.000
0.279	3.573	0.000
0.295	3.777	0.000
0.313	3.958	0.000
0.331	4.150	0.000
0.349	4.308	0.000
0.365	4.489	0.000
0.383	4.659	0.000
0.399	4.817	0.000
0.419	4.953	0.000
0.437	5.111	0.000
0.456	5.280	0.000
0.476	5.461	0.000
0.490	5.574	0.000
0.512	5.710	0.000
0.530	5.880	0.000
0.548	6.027	0.000
0.570	6.162	0.000
0.586	6.309	0.000
0.604	6.411	0.000
0.621	6.558	0.000
0.643	6.716	0.000
0.655	6.829	0.000
0.675	6.943	0.000
0.695	7.067	0.000
0.711	7.169	0.000
0.729	7.304	0.000
0.745	7.429	0.000
0.763	7.519	0.000
0.781	7.677	0.000
0.805	7.824	0.000
0.824	7.949	0.000
0.842	8.084	0.000
0.860	8.209	0.000
0.876	8.367	0.000
0.894	8.537	0.000
0.910	8.718	0.000
0.928	8.921	0.000
0.946	9.147	0.000
0.966	9.396	0.000
0.980	9.633	0.000
0.998	9.860	0.000
1.018	10.131	0.000
1.030	10.368	0.000
1.051	10.595	0.000
1.067	10.832	0.000
1.087	11.058	0.000
1.103	11.262	0.000
1.121	11.443	0.000
1.135	11.589	0.000
1.155	11.748	0.000
1.171	11.850	0.000
1.191	12.030	0.000
1.211	12.166	0.000
1.232	12.257	0.000
1.248	12.370	0.000
1.266	12.471	0.000
1.284	12.573	0.000
1.302	12.652	0.000
1.320	12.731	0.000
1.338	12.822	0.000
1.354	12.901	0.000
1.378	12.958	0.000
1.400	13.059	0.000
1.414	13.116	0.000
1.437	13.195	0.000
1.457	13.263	0.000
1.479	13.319	0.000
1.493	13.376	0.000
1.509	13.432	0.000
1.519	13.478	0.000
1.537	13.546	0.000
1.559	13.613	0.000
1.575	13.647	0.000
1.587	13.670	0.000
1.603	13.726	0.000
1.621	13.783	0.000
1.640	13.806	0.000
1.650	13.839	0.000
1.670	13.885	0.000
1.694	13.964	0.000
1.708	14.009	0.000
1.722	14.054	0.000
1.738	14.100	0.000
1.756	14.133	0.000
1.772	14.156	0.000
1.784	14.190	0.000
1.802	14.235	0.000
1.831	14.314	0.000
1.843	14.337	0.000
1.861	14.382	0.000
1.873	14.416	0.000
1.891	14.461	0.000
1.907	14.495	0.000
1.923	14.529	0.000
1.939	14.563	0.000
1.967	14.631	0.000
1.983	14.676	0.000
1.997	14.699	0.000
2.017	14.733	0.000
2.031	14.767	0.000
2.050	14.812	0.000
2.064	14.857	0.000
2.082	14.880	0.000
2.108	14.925	0.000
2.124	14.948	0.000
2.146	14.993	0.000
2.158	15.027	0.000
2.263	15.196	0.000
2.281	15.219	0.000
2.301	15.241	0.000
2.321	15.275	0.000
2.331	15.298	0.000
2.353	15.332	0.000
2.373	15.377	0.000
2.393	15.411	0.000
2.411	15.434	0.000
2.436	15.468	0.000
2.460	15.513	0.000
2.478	15.547	0.000
2.488	15.569	0.000
2.510	15.603	0.000
2.530	15.637	0.000
2.550	15.660	0.000
2.570	15.705	0.000
2.590	15.750	0.000
2.610	15.773	0.000
2.631	15.796	0.000
2.641	15.807	0.000
2.661	15.829	0.000
2.683	15.875	0.000
2.699	15.920	0.000
2.723	15.943	0.000
2.743	15.976	0.000
2.759	15.988	0.000
2.779	16.033	0.000
2.791	16.044	0.000
2.811	16.078	0.000
2.829	16.112	0.000
2.850	16.146	0.000
2.868	16.169	0.000
2.888	16.214	0.000
2.906	16.248	0.000
2.926	16.282	0.000
2.936	16.293	0.000
2.954	16.316	0.000
2.976	16.350	0.000
2.996	16.383	0.000
3.014	16.406	0.000
3.034	16.440	0.000
3.053	16.474	0.000
3.071	16.497	0.000
3.083	16.497	0.000
3.101	16.530	0.000
3.121	16.553	0.000
3.141	16.587	0.000
3.163	16.632	0.000
3.185	16.655	0.000
3.201	16.677	0.050
3.221	16.700	0.150
3.229	16.711	0.250
3.252	16.711	0.300
3.272	16.757	0.400
3.286	16.779	0.550
3.308	16.813	0.750
3.328	16.824	0.850
3.344	16.858	1.050
3.366	16.870	1.250
3.372	16.881	1.550
3.390	16.915	1.850
3.408	16.926	2.150
3.429	16.960	2.450
3.445	16.994	2.750
3.463	17.017	3.050
3.483	17.039	3.400
3.499	17.062	3.800
3.507	17.062	4.400
3.525	17.096	4.800
3.541	17.118	5.250
3.561	17.152	5.550
3.579	17.175	6.000
3.597	17.209	6.550
3.613	17.209	6.900
3.634	17.231	7.450
3.642	17.243	8.050
3.662	17.265	8.450
3.680	17.288	8.850
3.696	17.311	9.400
3.696	17.311	9.300
3.696	17.311	9.250
3.694	17.311	9.250
3.696	17.299	9.200
3.696	17.311	9.300
3.694	17.311	9.300
3.696	17.299	9.100
3.696	17.322	9.250
3.696	17.311	9.100
3.696	17.322	9.100
3.696	17.311	9.100
3.696	17.311	9.150
3.698	17.311	9.150
3.696	17.311	9.150
3.696	17.311	9.150
3.696	17.311	9.100
3.698	17.311	9.100
3.696	17.311	9.150
3.696	17.311	9.100
3.696	17.322	9.050
3.696	17.299	9.050
3.696	17.311	8.950
3.694	17.311	8.850
3.698	17.311	8.750
3.698	17.311	8.750
3.696	17.311	8.850
3.696	17.322	9.050
3.696	17.311	9.050
3.696	17.311	9.050
3.694	17.311	9.000
3.696	17.311	8.900
3.696	17.322	8.850
3.696	17.311	8.850
3.696	17.311	8.850
3.696	17.311	9.000
3.698	17.311	9.100
3.696	17.311	8.900
3.696	17.311	8.750
