0.048	1.007	0.000
0.058	1.233	0.000
0.060	1.481	0.000
0.064	1.674	0.000
0.070	1.866	0.000
0.074	2.047	0.000
0.084	2.250	0.000
0.090	2.431	0.000
0.098	2.601	0.000
0.106	2.782	0.000
0.112	2.963	0.000
0.124	3.132	0.000
0.132	3.302	0.000
0.142	3.449	0.000
0.152	3.630	0.000
0.160	3.765	0.000
0.166	3.912	0.000
0.180	4.059	0.000
0.190	4.206	0.000
0.200	4.353	0.000
0.212	4.478	0.000
0.225	4.602	0.000
0.234	4.738	0.000
0.249	4.851	0.000
0.261	4.953	0.000
0.273	5.077	0.000
0.285	5.190	0.000
0.295	5.314	0.000
0.311	5.416	0.000
0.323	5.507	0.000
0.333	5.608	0.000
0.347	5.699	0.000
0.359	5.812	0.000
0.373	5.925	0.000
0.385	6.015	0.000
0.399	6.117	0.000
0.411	6.208	0.000
0.425	6.298	0.000
0.442	6.400	0.000
0.454	6.490	0.000
0.468	6.581	0.000
0.480	6.671	0.000
0.496	6.762	0.000
0.510	6.875	0.000
0.522	6.943	0.000
0.540	7.033	0.000
0.552	7.112	0.000
0.566	7.214	0.000
0.580	7.293	0.000
0.592	7.395	0.000
0.608	7.474	0.000
0.623	7.542	0.000
0.638	7.644	0.000
0.649	7.711	0.000
0.669	7.813	0.000
0.681	7.870	0.000
0.699	7.971	0.000
0.711	8.051	0.000
0.723	8.152	0.000
0.739	8.209	0.000
0.749	8.299	0.000
0.767	8.390	0.000
0.779	8.480	0.000
0.793	8.559	0.000
0.809	8.661	0.000
0.824	8.752	0.000
0.838	8.876	0.000
0.848	8.966	0.000
0.858	9.102	0.000
0.870	9.238	0.000
0.878	9.396	0.000
0.888	9.532	0.000
0.900	9.667	0.000
0.908	9.814	0.000
0.920	9.961	0.000
0.928	10.120	0.000
0.938	10.289	0.000
0.948	10.436	0.000
0.958	10.572	0.000
0.968	10.730	0.000
0.976	10.900	0.000
0.986	11.058	0.000
0.998	11.205	0.000
1.006	11.341	0.000
1.014	11.499	0.000
1.026	11.657	0.000
1.034	11.816	0.000
1.045	11.951	0.000
1.059	12.087	0.000
1.067	12.189	0.000
1.081	12.324	0.000
1.093	12.426	0.000
1.103	12.551	0.000
1.119	12.675	0.000
1.129	12.754	0.000
1.143	12.867	0.000
1.159	12.935	0.000
1.169	13.037	0.000
1.185	13.116	0.000
1.199	13.218	0.000
1.215	13.274	0.000
1.230	13.353	0.000
1.242	13.444	0.000
1.258	13.512	0.000
1.274	13.602	0.000
1.290	13.647	0.000
1.308	13.738	0.000
1.320	13.794	0.000
1.336	13.839	0.000
1.352	13.896	0.000
1.370	13.975	0.000
1.384	14.020	0.000
1.398	14.100	0.000
1.416	14.145	0.000
1.431	14.190	0.000
1.449	14.269	0.000
1.463	14.326	0.000
1.481	14.371	0.000
1.499	14.427	0.000
1.511	14.484	0.000
1.525	14.529	0.000
1.543	14.574	0.000
1.557	14.642	0.000
1.573	14.687	0.000
1.591	14.744	0.000
1.609	14.778	0.050
1.631	14.823	1.050
1.646	14.857	4.050
1.664	14.891	7.000
1.680	14.914	10.450
1.700	14.948	14.000
1.714	14.981	17.250
1.734	15.015	20.650
1.752	15.061	24.300
1.770	15.072	27.950
1.788	15.106	31.950
1.804	15.128	35.350
1.823	15.162	38.350
1.841	15.196	42.400
1.861	15.230	45.950
1.875	15.241	49.050
1.895	15.264	52.550
1.911	15.298	55.550
1.929	15.321	58.700
1.947	15.377	61.850
1.965	15.388	65.300
1.981	15.411	68.850
1.999	15.445	71.800
2.017	15.479	75.150
2.040	15.502	78.650
2.054	15.524	81.500
2.072	15.547	83.750
2.092	15.581	86.600
2.110	15.603	89.900
2.128	15.615	90.800
2.148	15.649	91.750
2.164	15.671	92.300
2.184	15.705	94.950
2.202	15.728	98.000
2.220	15.750	101.600
2.235	15.773	103.550
2.257	15.796	106.050
2.273	15.807	107.150
2.289	15.829	109.500
2.291	15.841	109.200
2.289	15.852	109.400
2.287	15.829	110.150
2.291	15.841	110.500
2.289	15.829	111.050
2.291	15.841	110.750
2.291	15.829	108.800
2.293	15.841	108.850
2.291	15.841	109.650
2.289	15.841	110.800
2.289	15.841	110.650
2.289	15.841	110.400
2.291	15.841	110.000
2.291	15.841	110.500
2.289	15.841	110.150
2.291	15.841	110.550
2.289	15.841	110.550
2.289	15.841	111.050
2.291	15.841	111.350
2.291	15.841	111.500
2.289	15.841	110.500
2.291	15.841	111.100
2.291	15.841	111.250
2.289	15.841	110.150
2.291	15.841	111.250
2.291	15.841	109.900
2.289	15.829	110.150
2.291	15.841	108.050
2.291	15.829	108.950
2.291	15.841	108.550
2.291	15.841	108.250
2.289	15.852	108.450
2.291	15.829	106.900
2.291	15.841	106.900
2.289	15.841	107.400
2.289	15.841	107.650
2.291	15.841	106.950
2.289	15.829	106.750
2.293	15.841	107.050
2.291	15.841	109.250
2.289	15.829	108.750
2.291	15.841	107.800
2.291	15.841	107.550
2.289	15.841	108.300
2.291	15.829	107.300
2.291	15.841	106.950
2.287	15.841	106.600
2.291	15.841	106.500
2.291	15.841	106.500
2.289	15.829	106.750
2.289	15.841	103.300
2.291	15.841	101.550
2.291	15.841	105.850
2.291	15.829	107.900
2.291	15.841	108.950
2.293	15.841	108.150
2.289	15.829	108.500
2.289	15.841	109.350
2.291	15.829	108.800
2.293	15.841	109.450
2.291	15.841	110.550
2.289	15.841	109.950
2.291	15.852	109.150
2.291	15.841	109.850
