0.050	0.905	0.000
0.052	1.289	0.000
0.058	1.504	0.000
0.064	1.696	0.000
0.070	1.888	0.000
0.074	2.081	0.000
0.084	2.273	0.000
0.090	2.454	0.000
0.098	2.623	0.000
0.108	2.816	0.000
0.116	2.985	0.000
0.124	3.155	0.000
0.130	3.313	0.000
0.142	3.483	0.000
0.152	3.641	0.000
0.158	3.799	0.000
0.166	3.946	0.000
0.178	4.082	0.000
0.190	4.218	0.000
0.198	4.376	0.000
0.212	4.512	0.000
0.223	4.625	0.000
0.234	4.749	0.000
0.249	4.873	0.000
0.261	4.975	0.000
0.271	5.100	0.000
0.285	5.213	0.000
0.297	5.314	0.000
0.309	5.450	0.000
0.323	5.529	0.000
0.337	5.654	0.000
0.347	5.733	0.000
0.359	5.846	0.000
0.373	5.948	0.000
0.387	6.038	0.000
0.399	6.140	0.000
0.413	6.230	0.000
0.425	6.332	0.000
0.442	6.400	0.000
0.454	6.513	0.000
0.468	6.603	0.000
0.484	6.694	0.000
0.494	6.784	0.000
0.510	6.886	0.000
0.522	6.954	0.000
0.538	7.056	0.000
0.552	7.146	0.000
0.566	7.248	0.000
0.582	7.316	0.000
0.596	7.417	0.000
0.610	7.485	0.000
0.623	7.564	0.000
0.636	7.655	0.000
0.651	7.745	0.000
0.665	7.824	0.000
0.681	7.881	0.000
0.697	7.994	0.000
0.709	8.073	0.000
0.727	8.164	0.000
0.739	8.220	0.000
0.749	8.311	0.000
0.763	8.390	0.000
0.779	8.480	0.000
0.795	8.582	0.000
0.805	8.672	0.000
0.824	8.763	0.000
0.836	8.887	0.000
0.846	9.000	0.000
0.860	9.113	0.000
0.868	9.260	0.000
0.878	9.407	0.000
0.890	9.554	0.000
0.898	9.690	0.000
0.908	9.837	0.000
0.914	9.995	0.000
0.928	10.154	0.000
0.936	10.312	0.000
0.946	10.459	0.000
0.956	10.606	0.000
0.964	10.764	0.000
0.974	10.934	0.000
0.984	11.103	0.000
0.994	11.250	0.000
1.002	11.409	0.000
1.012	11.556	0.000
1.022	11.703	0.000
1.030	11.838	0.000
1.045	11.997	0.000
1.055	12.144	0.000
1.065	12.257	0.000
1.077	12.370	0.000
1.089	12.494	0.000
1.103	12.596	0.000
1.113	12.709	0.000
1.127	12.811	0.000
1.137	12.901	0.000
1.153	12.991	0.000
1.165	13.082	0.000
1.183	13.172	0.000
1.195	13.263	0.000
1.213	13.331	0.000
1.226	13.421	0.000
1.240	13.489	0.000
1.256	13.579	0.000
1.270	13.636	0.000
1.286	13.715	0.000
