0.098	1.459	0.000
0.118	1.708	0.000
0.136	1.934	0.000
0.152	2.137	0.000
0.170	2.352	0.000
0.188	2.567	0.000
0.206	2.748	0.000
0.225	2.940	0.000
0.243	3.132	0.000
0.261	3.324	0.000
0.281	3.494	0.000
0.295	3.698	0.000
0.313	3.878	0.000
0.329	4.048	0.000
0.349	4.206	0.000
0.363	4.387	0.000
0.383	4.557	0.000
0.399	4.726	0.000
0.419	4.851	0.000
0.440	5.020	0.000
0.456	5.179	0.000
0.476	5.348	0.000
0.494	5.495	0.000
0.512	5.620	0.000
0.530	5.767	0.000
0.548	5.914	0.000
0.568	6.061	0.000
0.586	6.208	0.000
0.604	6.355	0.000
0.623	6.468	0.000
0.643	6.603	0.000
0.659	6.750	0.000
0.677	6.886	0.000
0.699	6.976	0.000
0.715	7.112	0.000
0.731	7.225	0.000
0.745	7.338	0.000
0.763	7.474	0.000
0.781	7.598	0.000
0.805	7.734	0.000
0.826	7.870	0.000
0.842	8.005	0.000
0.862	8.164	0.000
0.878	8.277	0.000
0.894	8.446	0.000
0.908	8.616	0.000
0.928	8.842	0.000
0.946	9.057	0.000
0.966	9.294	0.000
0.980	9.554	0.000
0.998	9.780	0.000
1.016	10.007	0.000
1.034	10.267	0.000
1.053	10.504	0.000
1.067	10.730	0.000
1.089	10.934	0.000
1.105	11.149	0.000
1.123	11.318	0.000
1.139	11.476	0.000
1.159	11.646	0.000
1.175	11.782	0.000
1.193	11.929	0.000
1.211	12.064	0.000
1.232	12.177	0.000
1.252	12.290	0.000
1.268	12.370	0.000
1.286	12.494	0.000
1.308	12.573	0.000
1.324	12.664	0.000
1.342	12.731	0.000
1.356	12.811	0.000
1.378	12.878	0.000
1.392	12.946	0.000
1.412	13.025	0.000
1.433	13.093	0.000
1.459	13.172	0.000
1.477	13.252	0.000
1.501	13.297	0.000
1.515	13.365	0.000
1.529	13.432	0.000
1.545	13.466	0.000
1.569	13.568	0.000
1.583	13.602	0.000
1.599	13.647	0.000
1.615	13.681	0.000
1.633	13.715	0.000
1.646	13.772	0.000
1.664	13.806	0.000
1.676	13.828	0.000
1.702	13.919	0.000
1.716	13.953	0.000
1.734	13.998	0.000
1.750	14.032	0.000
1.766	14.077	0.000
1.782	14.122	0.000
1.798	14.156	0.000
1.810	14.190	0.000
1.839	14.247	0.000
1.857	14.292	0.000
1.869	14.337	0.000
1.887	14.360	0.000
1.901	14.394	0.000
1.919	14.427	0.000
1.935	14.484	0.000
1.951	14.518	0.000
1.977	14.574	0.000
1.993	14.608	0.000
2.009	14.654	0.000
2.026	14.687	0.000
2.044	14.710	0.000
2.060	14.755	0.000
2.076	14.789	0.000
2.092	14.834	0.000
2.120	14.880	0.000
2.136	14.914	0.000
2.156	14.936	0.000
2.170	14.970	0.000
2.253	15.083	0.000
2.273	15.128	0.000
2.293	15.174	0.000
2.315	15.219	0.000
2.325	15.241	0.000
2.343	15.241	0.000
2.367	15.287	0.000
2.385	15.321	0.000
2.403	15.355	0.000
2.428	15.400	0.000
2.450	15.434	0.000
2.470	15.456	0.000
2.480	15.468	0.000
2.504	15.524	0.000
2.524	15.558	0.000
2.542	15.581	0.000
2.562	15.615	0.000
2.582	15.660	0.000
2.602	15.682	0.000
2.620	15.716	0.000
2.631	15.739	0.000
2.651	15.762	0.000
2.671	15.784	0.000
2.691	15.818	0.000
2.711	15.841	0.000
2.731	15.875	0.000
2.753	15.931	0.000
2.771	15.943	0.000
2.781	15.965	0.000
2.801	15.976	0.000
2.821	16.010	0.000
2.837	16.056	0.000
2.858	16.078	0.000
2.876	16.123	0.000
2.896	16.157	0.000
2.918	16.169	0.000
2.926	16.191	0.000
2.946	16.236	0.000
2.966	16.259	0.000
2.986	16.293	0.000
3.002	16.327	0.000
3.022	16.338	0.000
3.043	16.372	0.000
3.063	16.406	0.000
3.071	16.417	0.000
3.091	16.463	0.000
3.109	16.485	0.000
3.131	16.508	0.000
3.151	16.530	0.000
3.173	16.553	0.000
3.193	16.576	0.000
3.211	16.621	0.000
3.219	16.644	0.000
3.242	16.666	0.000
3.262	16.689	0.000
3.278	16.711	0.000
3.296	16.723	0.000
3.316	16.757	0.000
3.336	16.779	0.000
3.354	16.813	0.000
3.362	16.836	0.000
3.380	16.858	0.000
3.400	16.881	0.000
3.416	16.904	0.000
3.434	16.915	0.000
3.455	16.960	0.000
3.471	16.994	0.000
3.491	17.017	0.050
3.501	17.039	0.150
3.517	17.051	0.150
3.535	17.073	0.250
3.551	17.096	0.250
3.569	17.130	0.350
3.585	17.164	0.450
3.605	17.186	0.500
3.627	17.209	0.600
3.634	17.231	0.800
3.654	17.243	0.950
3.672	17.254	1.050
3.688	17.265	1.200
3.688	17.265	1.150
3.686	17.288	1.100
3.688	17.277	1.100
3.688	17.277	1.100
3.688	17.277	1.100
3.688	17.277	1.050
3.686	17.277	1.100
3.688	17.277	1.050
3.688	17.277	1.050
3.688	17.277	1.050
3.688	17.277	1.050
3.690	17.277	1.050
3.690	17.265	1.050
3.690	17.265	1.050
3.690	17.277	1.050
3.690	17.277	1.050
3.686	17.277	1.050
3.690	17.277	1.050
3.688	17.277	1.050
3.688	17.288	1.000
3.688	17.265	1.000
3.688	17.277	1.050
3.690	17.265	1.050
3.688	17.277	1.050
3.690	17.277	1.050
3.688	17.277	1.050
