200.00622	0.18753
199.96913	0.16312
199.93205	0.16873
199.89496	0.21144
199.85787	0.28611
199.82079	0.37665
199.78370	0.46151
199.74661	0.52080
199.70953	0.54221
199.67244	0.52351
199.63536	0.47124
199.59827	0.39692
199.56118	0.31278
199.52410	0.22896
199.48701	0.15282
199.44992	0.08983
199.41284	0.04465
199.37575	0.02109
199.33867	0.01955
199.30158	0.03836
199.26449	0.07142
199.22741	0.10952
199.19032	0.14298
199.15323	0.16483
199.11615	0.17310
199.07906	0.17111
199.04198	0.16562
199.00489	0.16370
198.96780	0.16974
198.93072	0.18413
198.89363	0.20382
198.85654	0.22457
198.81946	0.24341
198.78237	0.26007
198.74529	0.27674
198.70820	0.29624
198.67111	0.31985
198.63403	0.34581
198.59694	0.36932
198.55985	0.38421
198.52277	0.38521
198.48568	0.37000
198.44860	0.34001
198.41151	0.29987
198.37442	0.25574
198.33734	0.21355
198.30025	0.17756
198.26316	0.14979
198.22608	0.13013
198.18899	0.11675
198.15191	0.10203
198.11482	0.08929
198.07773	0.07479
198.04065	0.05566
198.00356	0.03128
197.96647	0.00384
197.92939	-0.02232
197.89230	-0.04240
197.85522	-0.05303
197.81813	-0.05365
197.78104	-0.04693
197.74396	-0.03791
197.70687	-0.03233
197.66978	-0.03451
197.63270	-0.04563
197.59561	-0.06277
197.55853	-0.07913
197.52144	-0.08564
197.48435	-0.07357
197.44727	-0.03747
197.41018	0.02250
197.37309	0.09986
197.33601	0.18318
197.29892	0.25930
197.26184	0.31727
197.22475	0.35159
197.18766	0.36333
197.15058	0.35876
197.11349	0.34599
197.07640	0.33129
197.03932	0.31662
197.00223	0.29945
196.96515	0.27635
196.92806	0.23697
196.89097	0.18377
196.85389	0.12535
196.81680	0.07343
196.77971	0.03798
196.74263	0.02318
196.70554	0.02645
196.66846	0.04061
196.63137	0.05796
196.59428	0.07389
196.55720	0.08874
196.52011	0.10727
196.48302	0.13658
196.44594	0.18354
196.40885	0.25220
196.37176	0.34184
196.33468	0.44574
196.29759	0.55115
196.26051	0.64106
196.22342	0.69799
196.18633	0.70908
196.14925	0.67065
196.11216	0.59060
196.07507	0.48703
196.03799	0.38329
196.00090	0.30126
195.96382	0.25508
195.92673	0.24770
195.88964	0.27122
195.85256	0.31068
195.81547	0.34974
195.77838	0.37679
195.74130	0.38542
195.70421	0.37499
195.66713	0.35085
195.63004	0.32200
195.59295	0.29717
195.55587	0.28124
195.51878	0.27359
195.48169	0.26910
195.44461	0.26123
195.40752	0.24550
195.37044	0.22140
195.33335	0.19192
195.29626	0.16113
195.25918	0.13130
195.22209	0.10159
195.18500	0.06918
195.14792	0.03232
195.11083	-0.00665
195.07375	-0.04035
195.03666	-0.05865
194.99957	-0.05343
194.96249	-0.02345
194.92540	0.02355
194.88831	0.07316
194.85123	0.11046
194.81414	0.12731
194.77706	0.12705
194.73997	0.12405
194.70288	0.13773
194.66580	0.18368
194.62871	0.26592
194.59162	0.38620
194.55454	0.50640
194.51745	0.59830
194.48037	0.64112
194.44328	0.62848
194.40619	0.56918
194.36911	0.48202
194.33202	0.38753
194.29493	0.30050
194.25785	0.22620
194.22076	0.16147
194.18368	0.09918
194.14659	0.03364
194.10950	-0.03550
194.07242	-0.10238
194.03533	-0.15693
193.99824	-0.18868
193.96116	-0.19057
193.92407	-0.16160
193.88699	-0.10727
193.84990	-0.03822
193.81281	0.03246
193.77573	0.09213
193.73864	0.13079
193.70155	0.14205
193.66447	0.12308
193.62738	0.07411
193.59030	-0.00179
193.55321	-0.09814
193.51612	-0.20415
193.47904	-0.30454
193.44195	-0.38104
193.40486	-0.41560
193.36778	-0.40282
193.33069	-0.34019
193.29361	-0.23483
193.25652	-0.10415
193.21943	0.02807
193.18235	0.13884
193.14526	0.21345
193.10817	0.24951
193.07109	0.25591
193.03400	0.24734
192.99692	0.23727
192.95983	0.23307
192.92274	0.23532
192.88566	0.24105
192.84857	0.24851
192.81148	0.26029
192.77440	0.28278
192.73731	0.32214
192.70022	0.37925
192.66314	0.44639
192.62605	0.50824
192.58897	0.54691
192.55188	0.54921
192.51479	0.51275
192.47771	0.44799
192.44062	0.37516
192.40353	0.31700
192.36645	0.29040
192.32936	0.30011
192.29228	0.33731
192.25519	0.38347
192.21810	0.42633
192.18102	0.44547
192.14393	0.43678
192.10684	0.40559
192.06976	0.36359
192.03267	0.32370
191.99559	0.29517
191.95850	0.28057
191.92141	0.27585
191.88433	0.27336
191.84724	0.26639
191.81015	0.25336
191.77307	0.23956
191.73598	0.23545
191.69890	0.25218
191.66181	0.29610
191.62472	0.36479
191.58764	0.44675
191.55055	0.52509
191.51346	0.58376
191.47638	0.61364
191.43929	0.61555
191.40221	0.59886
191.36512	0.57631
191.32803	0.55771
191.29095	0.54558
191.25386	0.53492
191.21677	0.51700
191.17969	0.48502
191.14260	0.43855
191.10552	0.38432
191.06843	0.33312
191.03134	0.29911
190.99426	0.28159
190.95717	0.27670
190.92008	0.27640
190.88300	0.27305
190.84591	0.26350
190.80883	0.25031
190.77174	0.23949
190.73465	0.23588
190.69757	0.23912
190.66048	0.24261
190.62339	0.23631
190.58631	0.21185
190.54922	0.16701
190.51214	0.10687
190.47505	0.04085
190.43796	-0.02269
190.40088	-0.08103
190.36379	-0.13784
190.32670	-0.19949
190.28962	-0.26865
190.25253	-0.33927
190.21545	-0.39599
190.17836	-0.41939
190.14127	-0.39457
190.10419	-0.31909
190.06710	-0.20583
190.03001	-0.07910
189.99293	0.03446
189.95584	0.11585
189.91876	0.16002
189.88167	0.17554
189.84458	0.18234
189.80750	0.19363
189.77041	0.21659
189.73332	0.24838
189.69624	0.27827
189.65915	0.29359
189.62207	0.28637
189.58498	0.25692
189.54789	0.21295
189.51081	0.16491
189.47372	0.12048
189.43663	0.08130
189.39955	0.04358
189.36246	0.00201
189.32537	-0.04537
189.28829	-0.09426
189.25120	-0.13459
189.21412	-0.15436
189.17703	-0.14468
189.13994	-0.10353
189.10286	-0.03663
189.06577	0.04480
189.02868	0.12785
188.99160	0.20152
188.95451	0.25883
188.91743	0.29695
188.88034	0.31637
188.84325	0.32002
188.80617	0.31275
188.76908	0.30114
188.73199	0.29263
188.69491	0.29372
188.65782	0.29475
188.62074	0.30919
188.58365	0.32879
188.54656	0.34088
188.50948	0.33365
188.47239	0.30206
188.43530	0.25169
188.39822	0.19797
188.36113	0.16075
188.32405	0.15639
188.28696	0.19081
188.24987	0.25679
188.21279	0.33673
188.17570	0.40943
188.13861	0.45784
188.10153	0.47450
188.06444	0.46265
188.02736	0.43327
187.99027	0.39999
187.95318	0.37409
187.91610	0.36165
187.87901	0.36315
187.84192	0.37515
187.80484	0.39275
187.76775	0.41175
187.73067	0.42995
187.69358	0.44717
187.65649	0.46410
187.61941	0.48054
187.58232	0.49361
187.54523	0.49708
187.50815	0.48266
187.47106	0.42148
187.43398	0.33154
187.39689	0.22936
187.35980	0.13959
187.32272	0.08664
187.28563	0.08519
187.24854	0.13362
187.21146	0.21383
187.17437	0.29804
187.13729	0.35954
187.10020	0.38263
187.06311	0.36721
187.02603	0.32613
186.98894	0.27745
186.95185	0.23589
186.91477	0.20775
186.87768	0.19122
186.84060	0.18055
186.80351	0.17076
186.76642	0.15998
186.72934	0.14846
186.69225	0.13626
186.65516	0.12177
186.61808	0.10291
186.58099	0.07997
186.54391	0.05789
186.50682	0.04564
186.46973	0.05249
186.43265	0.08294
186.39556	0.13337
186.35847	0.19260
186.32139	0.24615
186.28430	0.28095
186.24722	0.29032
186.21013	0.27566
186.17304	0.24426
186.13596	0.20539
186.09887	0.16657
186.06178	0.13167
186.02470	0.10134
185.98761	0.07474
185.95052	0.05140
185.91344	0.03207
185.87635	0.01859
185.83927	0.01332
185.80218	0.01853
185.76509	0.03592
185.72801	0.06605
185.69092	0.10739
185.65383	0.15551
185.61675	0.20334
185.57966	0.24290
185.54258	0.26833
185.50549	0.27878
185.46840	0.27916
185.43132	0.27786
185.39423	0.28218
185.35714	0.29384
185.32006	0.30753
185.28297	0.31367
185.24589	0.30451
185.20880	0.28002
185.17171	0.25016
185.13463	0.23147
185.09754	0.23676
185.06045	0.27365
185.02337	0.33728
184.98628	0.41334
184.94920	0.48467
184.91211	0.53897
184.87502	0.57373
184.83794	0.59613
184.80085	0.61818
184.76376	0.65003
184.72668	0.69485
184.68959	0.74754
184.65251	0.79725
184.61542	0.83201
184.57833	0.84302
184.54125	0.82706
184.50416	0.78682
184.46707	0.72993
184.42999	0.66744
184.39290	0.61193
184.35582	0.57506
184.31873	0.56441
184.28164	0.58078
184.24456	0.61715
184.20747	0.66095
184.17038	0.69917
184.13330	0.72427
184.09621	0.73771
184.05913	0.74856
184.02204	0.76747
183.98495	0.79882
183.94787	0.83575
183.91078	0.86235
183.87369	0.85948
183.83661	0.81445
183.79952	0.72813
183.76244	0.61519
183.72535	0.49718
183.68826	0.39223
183.65118	0.30714
183.61409	0.23634
183.57700	0.16854
183.53992	0.09692
183.50283	0.02673
183.46575	-0.02468
183.42866	-0.03579
183.39157	0.00707
183.35449	0.10083
183.31740	0.22485
183.28031	0.34917
183.24323	0.44764
183.20614	0.50863
183.16906	0.53793
183.13197	0.55238
183.09488	0.56834
183.05780	0.59153
183.02071	0.61417
182.98362	0.62059
182.94654	0.59790
182.90945	0.54520
182.87237	0.47610
182.83528	0.41289
182.79819	0.37575
182.76111	0.37269
182.72402	0.38926
182.68693	0.41237
182.64985	0.42342
182.61276	0.40944
182.57567	0.36789
182.53859	0.30693
182.50150	0.24151
182.46442	0.18772
182.42733	0.15763
182.39024	0.15667
182.35316	0.18344
182.31607	0.23132
182.27898	0.29059
182.24190	0.35024
182.20481	0.39937
182.16773	0.42843
182.13064	0.43049
182.09355	0.40260
182.05647	0.34648
182.01938	0.26842
181.98229	0.17820
181.94521	0.08753
181.90812	0.00861
181.87104	-0.04688
181.83395	-0.06873
181.79686	-0.04938
181.75978	0.01392
181.72269	0.11669
181.68560	0.24556
181.64852	0.37908
181.61143	0.49181
181.57435	0.56122
181.53726	0.58073
181.50017	0.54810
181.46309	0.48078
181.42600	0.40579
181.38891	0.35049
181.35183	0.33339
181.31474	0.35856
181.27766	0.41589
181.24057	0.48646
181.20348	0.55043
181.16640	0.59381
181.12931	0.61146
181.09222	0.60587
181.05514	0.58335
181.01805	0.55004
180.98097	0.51025
180.94388	0.46720
180.90679	0.42522
180.86971	0.39114
180.83262	0.37340
180.79553	0.37888
180.75845	0.40904
180.72136	0.45766
180.68428	0.51171
180.64719	0.55532
180.61010	0.57523
180.57302	0.56517
180.53593	0.52735
180.49884	0.47083
180.46176	0.40776
180.42467	0.34975
180.38759	0.30572
180.35050	0.26562
180.31341	0.25508
180.27633	0.27575
180.23924	0.32440
180.20215	0.39097
180.16507	0.45838
180.12798	0.50576
180.09090	0.51526
180.05381	0.47963
180.01672	0.40679
179.97964	0.31844
179.94255	0.24254
179.90546	0.20293
179.86838	0.21075
179.83129	0.26147
179.79421	0.33856
179.75712	0.42124
179.72003	0.49248
179.68295	0.54363
179.64586	0.57480
179.60877	0.59225
179.57169	0.60511
179.53460	0.62317
179.49752	0.65529
179.46043	0.70751
179.42334	0.77983
179.38626	0.86271
179.34917	0.93583
179.31208	0.97158
179.27500	0.94371
179.23791	0.83852
179.20082	0.66329
